X,Y,fid,name,elev,type,description,fdd,fdc,id_colaborador
-64.28109,-24.165025,"263",,"1171",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.32685,-24.104392,"264",,"1699",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.53053,-24.372555,"265",Mogote Cibinguilloso,"1794",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.25321,-24.348527,"266",,"1126",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.28429,-24.381361,"267",,"1059",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.18273,-24.26882,"268",,"1021",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.2639,-24.397114,"269",,"1104",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.22926,-24.304946,"270",,"1002",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.20064,-24.29553,"271",,"1011",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.67004,-23.647401,"272",,"1139",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.22344,-24.329076,"273",,"1014",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.01502,-23.912434,"274",,"1397",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.06895,-23.970142,"275",,"1479",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.32272,-24.045368,"276",,"1891",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.64435,-23.551624,"277",,"1328",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.27278,-24.010616,"278",,"1903",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.31816,-24.069368,"279",,"1835",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.05178,-23.865547,"280",,"1585",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.17295,-23.891886,"281",,"1670",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.32426,-24.390816,"282",,"1612",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.32597,-24.4687,"283",,"1813",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.41299,-24.266935,"284",,"1944",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.26074,-24.123889,"285",Naranjito?,"1866",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.02116,-23.725869,"286",,"1929",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.65864,-23.606734,"287",,"1201",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.33571,-24.278313,"288",Popayan,"1602",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.89375,-23.860842,"289",,"1275",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.02825,-23.766323,"290",,"1893",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.71395,-23.496737,"291",,"1440",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.34846,-24.19994,"292",Alto de Padilla,"1581",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.82907,-23.735841,"293",,"1158",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.27213,-24.013375,"294",,"1176",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.23941,-24.235354,"295",,"1152",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.75291,-27.769773,"296",El Divisadero,"1925",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.11251,-26.502202,"297",Cruz del Norte,"1629",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.91995,-27.544411,"298",Churqui,"1638",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.88513,-27.631542,"299",Moros,"1840",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.59937,-26.149574,"300",,"1916",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.11526,-26.481039,"301",,"1607",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.56149,-26.360778,"302",,"1786",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.14803,-26.524261,"303",,"1554",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.07825,-26.352793,"304",,"1935",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.10764,-26.441315,"305",,"1700",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.13458,-26.534381,"306",,"1544",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.11109,-26.472809,"307",,"1620",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.39584,-26.771676,"308",,"1105",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.19176,-26.550854,"309",,"1377",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.034,-26.383703,"310",,"1954",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.33385,-26.686409,"311",,"1897",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.41355,-26.798093,"312",,"1186",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.42859,-26.767218,"313",,"1280",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.57079,-26.220497,"314",,"1570",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.56019,-26.100781,"315",,"1619",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.51428,-26.447588,"316",,"1881",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.53417,-26.533279,"317",,"1579",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.46749,-26.497528,"318",,"1801",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.48202,-26.407821,"319",,"1859",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.4558,-26.478453,"320",,"1793",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.49364,-26.740056,"321",,"1869",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.51894,-26.534082,"322",,"1774",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.55464,-26.545803,"323",,"1877",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.52584,-26.73599,"324",,"1746",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.55949,-26.907671,"325",,"1882",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.57186,-26.984434,"326",,"1321",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.76772,-27.741716,"327",,"1782",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.84107,-27.785903,"328",,"1780",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.70649,-27.823421,"329",,"1611",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.63945,-27.016549,"330",,"1947",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.79934,-27.530092,"331",,"1010",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.88572,-27.567445,"332",,"1465",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.88632,-27.551696,"333",,"1352",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.69306,-27.899119,"334",,"1534",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6977,-27.860025,"335",,"1602",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.66497,-27.835276,"336",,"1372",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.88718,-27.406114,"337",,"1443",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.73665,-27.676892,"338",,"1157",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.89341,-27.206428,"339",,"1957",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.14856,-27.65828,"340",Shincal,"1993",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.75402,-27.771015,"341",El Divisadero,"1912",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.26952,-28.794949,"342",Mogote Verde,"1428",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.70958,-31.840761,"343",Bayo,"1848",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.6803,-31.961137,"344",Del Medio,"1061",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.38103,-31.248187,"345",Breilla?,"1728",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.11835,-30.164139,"346",Negro,"1659",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.61343,-30.809298,"347",Bola,"1877",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.57,-30.957692,"348",,"1983",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.25272,-31.54935,"349",Morro La Capilla,"1025",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.56636,-31.339227,"350",Villicún Sur,"1620",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.69338,-31.608674,"351",9 de Julio,"1595",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.53814,-30.016543,"352",Negro,"1890",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.26775,-29.759317,"353",Rajado,"1866",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.6412,-29.650112,"354",,"1717",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.7864,-30.393378,"355",Aguada de Felipe,"1620",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.687,-30.76566,"356",Pampa Grande,"1932",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.41147,-30.273476,"357",Lomas Negras,"1085",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.51723,-31.076515,"358",Tigra,"1963",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.61276,-30.104533,"359",,"1737",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.40902,-30.820385,"360",,"1530",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.65899,-31.485495,"361",Tres Marias,"1061",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.48164,-30.70592,"362",,"1445",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.79436,-31.533465,"363",Blanco de Zonda,"1357",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.55131,-29.993466,"364",,"1751",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.51301,-30.63049,"365",,"1388",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.82322,-31.534275,"366",Negro,"1471",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.09408,-29.992611,"367",Mogote del Toro,"1921",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.56629,-30.001608,"368",,"1949",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.8183,-31.541811,"369",América,"1457",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.82173,-31.483392,"370",Blanco de Ullum,"1502",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.54507,-30.051015,"371",,"1584",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.34122,-29.662948,"372",Cimarrón,"1528",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.69956,-31.590585,"373",Parquinson,"1661",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.55322,-30.032412,"374",,"1615",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.59981,-30.261223,"375",Viejo,"1615",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.00644,-30.203219,"376",Caballo Anca,"1885",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.52523,-30.366024,"377",Colorado,"1415",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.53626,-29.97678,"378",,"1974",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.86614,-32.143844,"379",Los Pozos,"1832",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.22312,-29.894478,"380",La Colorada,"1395",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.80825,-30.155133,"381",Morado,"1763",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.55668,-31.078532,"382",Colorado,"1140",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.84844,-31.50103,"383",La Sal,"1573",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.77616,-30.135351,"384",Pajarito,"1705",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73147,-31.766674,"385",Bayo,"1761",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.62086,-30.177452,"386",Piedra Blanca,"1614",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.90854,-30.254306,"387",Mogote de la Brea,"1912",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.88428,-31.538983,"388",Palo Seco,"1645",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.64459,-30.635711,"389",Mogote Chumao Grande,"1696",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.78056,-30.594411,"390",La Chilca,"1880",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.89019,-31.559561,"391",Pablo Bodé,"1882",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.36177,-31.235703,"392",Santo Domingo,"1765",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.37501,-31.374252,"393",Bartolo,"1190",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.6956,-31.906992,"394",La Flecha,"1453",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.49991,-30.89206,"395",Morado,"1440",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.58013,-30.213167,"396",,"1998",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.75794,-30.493359,"397",Cumillango,"1688",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.80774,-31.019376,"398",Mogote Zapatín,"1778",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.53508,-30.817982,"399",Rosado,"1982",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.87051,-31.475036,"400",General San Martín,"1773",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.57077,-30.742731,"401",Piedra Colorada,"1690",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.84227,-31.479201,"402",Mabel,"1635",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.56784,-30.994316,"403",Colorado,"1275",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.68888,-30.652012,"404",Mogote de Marambio,"1970",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.53561,-31.17518,"405",Villicún,"1739",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.53467,-30.930009,"406",Colorado,"1240",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.62751,-29.653482,"407",,"1721",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.55332,-30.17819,"408",,"1591",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.61641,-30.32245,"409",,"1485",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.64609,-29.620557,"410",,"1852",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.60409,-30.292628,"411",,"1391",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.52421,-30.15118,"412",,"1127",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.57051,-30.235763,"413",,"1517",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.58565,-30.274212,"414",,"1438",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.64504,-29.594955,"415",,"1638",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73455,-30.678717,"416",,"1654",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.82519,-30.632064,"417",,"1964",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.76321,-30.646966,"418",,"1761",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.54638,-30.014764,"419",,"1729",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.61223,-30.155485,"420",,"1487",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.54908,-31.27945,"421",Villicún Norte,"1815",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.56628,-30.021902,"422",,"1894",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.55096,-30.113511,"423",,"1344",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.75153,-30.796816,"424",,"1667",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73118,-30.861956,"425",,"1597",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.56908,-30.200157,"426",,"1989",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73732,-30.835775,"427",,"1677",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.74487,-30.774795,"428",,"1711",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.72425,-30.881861,"429",,"1538",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.71672,-31.000008,"430",,"1282",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.74829,-30.457526,"431",,"1580",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.72562,-30.658146,"432",,"1452",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.72899,-30.87225,"433",,"1514",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.64588,-30.36278,"434",,"1456",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.77777,-30.519329,"435",,"1682",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.81292,-30.612698,"436",,"1766",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.71002,-30.92102,"437",,"1499",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.82002,-30.577148,"438",,"1672",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.83044,-30.568718,"439",,"1736",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.84248,-30.436872,"440",,"1996",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.86168,-30.158017,"441",,"1803",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.65072,-30.370319,"442",La Silla,"1461",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.87121,-30.169847,"443",,"1798",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.83077,-30.922498,"444",,"1997",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73911,-30.311261,"445",Viejo de San Roque,"1714",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.91143,-31.455052,"446",,"1972",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.04733,-30.197315,"447",De la Cuesta del Viento,"1912",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.84923,-31.367484,"448",El Tomillo,"1908",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.80043,-30.075655,"449",,"1990",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.78207,-31.085856,"450",,"1907",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.75584,-31.034818,"451",,"1633",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.78143,-31.06744,"452",,"1854",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.79429,-31.019977,"453",,"1734",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.77454,-31.091789,"454",,"1693",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.77372,-31.068813,"455",,"1724",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.51933,-31.194889,"456",,"1902",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.82059,-31.545825,"457",Maria Auxiliadora,"1458",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.87032,-31.604898,"458",El Baño,"1830",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.95023,-30.863336,"459",Siesta de los 3,"1810",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.82575,-31.926321,"460",,"1840",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.02232,-31.515034,"461",La Ollita,"1934",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.52058,-31.180115,"462",,"1867",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.78826,-31.149063,"463",,"1775",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.93271,-31.502424,"464",Guanaquito,"1544",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.44589,-31.109866,"465",Puestito,"1790",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.72146,-31.956495,"466",,"1335",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73534,-31.903125,"467",La Chilca,"1349",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.58351,-30.020867,"468",Bordo Atravesado,"1835",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.77583,-31.164734,"469",Loma El Salto,"1685",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.86126,-31.471174,"470",Generala La Merced,"1699",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.72414,-30.279539,"471",Del Portezuelo,"1482",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.78703,-31.357031,"472",Aguada de La Horqueta,"1445",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.58695,-30.338099,"473",Loma Rana,"1360",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.19304,-29.785302,"474",El Socio,"1717",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.71013,-31.640153,"475",Las Lajas,"1738",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.49576,-31.166198,"476",Santa Rosa,"1972",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.56104,-30.887481,"477",Mogote Chico,"1874",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.70762,-30.28849,"478",,"1399",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.76391,-31.812907,"479",De la Cuchilla,"1689",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.64965,-30.719944,"480",Los Dolores,"1830",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.69331,-30.303837,"481",Mogote Chico,"1288",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.66669,-30.701111,"482",Otarola,"1885",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.62112,-30.796186,"483",Morro Overo,"1895",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.44592,-31.245965,"484",Monte San Agustín,"1900",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.75916,-30.219032,"485",Mogote de Arriba,"1434",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.77356,-30.189176,"486",Loma Ancha,"1407",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.54107,-31.267319,"487",Las Chacras,"1093",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.75041,-30.158435,"488",Lagares,"1542",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.77088,-30.145694,"489",,"1510",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.6936,-30.506417,"490",Negro,"1683",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.73833,-30.237148,"491",Mogote de Abajo,"1389",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.15634,-31.543109,"492",Mogote La Cuesta,"1391",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.81632,-30.128018,"493",Plateado,"1519",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.57768,-30.457638,"494",Pan de Azúcar,"1103",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.09945,-29.970436,"495",Totoralillos,"1656",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.85771,-31.773812,"496",Tres Mogotes,"1875",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.76997,-31.32197,"497",Mogote Potrerillos,"1015",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.98634,-31.603784,"498",Mogote Los Bayos,"1575",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.05909,-31.157126,"499",Mogote La Chilca,"1309",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.95675,-31.095906,"500",Mogote Jastay,"1792",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.67887,-31.87798,"501",Jagual,"1584",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.04415,-31.561606,"502",Mogote Los Remansos,"1932",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73062,-30.69879,"503",Médano Rico,"1694",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.70436,-31.59626,"504",Cruz Blanca,"1520",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.20375,-31.569886,"505",Mogote Alto,"1053",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.86712,-32.427583,"506",,"1898",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.5387,-36.035928,"507",Media Luna,"1944",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.53465,-36.0271,"508",Chato,"1922",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.4493,-36.50826,"509",El Gato,"1156",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.37821,-36.009873,"510",Negro,"1507",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.60984,-36.311852,"511",La Barda,"1401",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.30317,-36.284769,"512",Toscales,"1168",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.42092,-36.236068,"513",Centinela,"1319",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.26178,-36.242579,"514",Negro,"1132",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.73568,-36.055002,"515",La Rubia,"1841",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.18915,-36.14688,"516",Negro,"1089",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.63434,-36.373477,"517",Morado,"1401",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.50516,-36.594002,"518",El Cortaderal,"1118",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.41047,-36.497444,"519",El Cenizo,"1142",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.60463,-36.259623,"520",Leña,"1451",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.6758,-36.245818,"521",Las Yeguas,"1612",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
